dist_id,district,model_1_diff_total,model_1_diff_pp,total_sped_funding,ed_funding,ed_pp_diff,model_1_state_local_total,model_1_state_local_pp,model_1_total_funding,model_1_pp_funding,model_1_local_share_total,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,base_funding,gifted_enroll,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,ell_funding,gifted_funding,model_1_local_mills_total,model_1_local_pct_total,model_1_local_share_pp,model_1_state_share,model_1_state_share_pp,model_1_local_diff_total,current_local_pp,model_1_local_diff_pp,model_1_state_diff_total,sped_pp_funding,sped_model_1_pp,sped_pp_diff,at_risk_pp_funding,ed_model_1_pp
7500,VICKSBURG WARREN,2347656.0700000003,342.1241722529876,4467900,3703833.1199999996,541.2807488948681,75929586.0776,11065.226767356457,49537863.12,7219.158134654619,13375223.0424,2804470,47190207.05,6877.0339624016315,36271376,10918831.05,17506014.26,10918831.05,6862,11.66108155388985,34724195,5060.360682016904,5285.831535995337,40440115,5893.3423200233165,287,507,580,531,445,440,436,524,491,508,574,535,479,416,0.4498,2621,76,92,0,117,20,5,36,92,13,105,5,419,5,5,909,625214795,39766946.61,VICKSBURG W,588.4531351820453,0.33399999999999996,19995701.65,5866.89831,628,263,23,3086.5276,2291.908,625214.795,91.11261949868845,22934100.74,3342.1889740600404,29521283.95,4302.139893617021,76038322,11081,39766946,5795,Rural,128400,45113,4286225,2033155.14918732,632074,1591.2024264062957,41172000,343.1,2260800,1972500,234600,91200,102930,17506014.26,13375223.0424,1949.1726963567473,36162640.077599995,5269.985438297872,-26391723.567599997,5795.241417953949,-3846.068721597202,-4277474.922400005,4689.524070021882,4888.293216630197,198.76914660831517,658.7192511051319,1200
0618,W. BOLIVAR CONS,-1499584.3399999999,-1598.7039872068235,831900,664554.24,709.0846263718429,9478548.6952,10105.062574840085,7144524.24,7616.763582089552,1929021.5448000003,2800185,8644108.58,9215.467569296376,6644042,2000066.58,2755138.6799999997,2000066.58,938,1.6671143711038507,6648896,7088.37526652452,7083.200426439233,7407654,7897.285714285715,0,62,63,63,78,52,74,84,63,75,103,67,59,74,0.5904,276,5,14,0,16,5,5,5,64,5,16,0,29,0,5,163,98397810,4263046.94,W. BOLIVAR,562.6488597653439,0.508,4751804.68,826.616667,109,45,10,553.7952,476.504,98397.81,104.90171641791044,4652515.32,4960.037654584222,5407587.42,5765.018571428572,10907088,11628,4263046,4544,Rural,60800,23709,660280,271866.57752148,178822,2132.267142857143,5628000,46.900000000000006,392400,337500,102000,6000,14070.000000000002,2755138.6799999997,1929021.5448000003,2056.5261671641792,5215502.6952,5560.237414925373,-2334025.3952,4544.826162046908,-2488.299994882729,-2192151.3048,4026.0975609756097,5072.5609756097565,1046.4634146341468,490.91537362815706,1200
6812,W. TALLAHATCHIE,-1234865.2400000002,-2407.1447173489278,510300,273695.76,489.9378131895942,5268742.254799999,10270.452738401558,3869690.76,7543.256842105263,1044816.5052,2804650,5104556,9950.40155945419,3923468,1181088,2144998.688,1181088,513,1.8463576891241769,3925194,7651.450292397661,7648.085769980507,4374400,8527.095516569201,5,26,37,46,39,25,39,39,36,49,54,50,29,37,0.4446,149,0,5,0,5,0,5,5,18,5,14,0,30,0,5,79,76607096,2443868.48,W. TALLAHAT,277.8443218352466,0.462,2606776.83,489.938889,53,29,10,228.0798,237.006,76607.096,149.3315711500975,2229401.312,4345.8115243664715,3193312,6224.779727095516,6367336,12411,2443868,4763,Rural,69000,24367,497033,161950.84155528,15745,2302.315789473684,3078000,25.650000000000002,190800,217500,102000,0,7695.000000000001,2144998.688,1044816.5052,2036.679347368421,2824874.2547999998,5506.577494736842,-1399051.9748,4763.876179337232,-2727.1968319688112,-1549525.7452000002,5402.532608695652,5546.739130434783,144.20652173913095,710.0621868104058,1200
7400,WALTHALL COUNTY,-525858.4199999999,-312.2674703087887,1390800,672724.32,319.2617877784586,14721093.556,8741.742016627079,12217984.32,7255.335106888361,3148167.764,2804440,12743842.74,7567.60257719715,9795183,2948659.74,3148167.764,2948659.74,1684,4.169630479732833,9421614,5594.782660332541,5816.616983372922,10920962,6485.131828978622,17,133,140,116,128,129,116,155,125,140,119,136,111,89,0.3329,630,21,18,0,32,5,0,21,72,5,47,5,54,0,5,263,112434563,5651277.33,WALTHALL CO,403.8727192218485,0.332,5317377.92,1552.78977,158,96,10,560.6035999999999,559.0880000000001,112434.563,66.76636757719714,7772794.236,4615.673536817102,7972302.26,4734.146235154394,15446460,9172,5651277,3355,Rural,95800,30961,1189013,493745.01242896,397528,1750.985593824228,10104000,84.2,568800,720000,102000,25200,25260,3148167.764,3298855.7664,1869.4582921615201,9069816.556,5385.876814726841,-2503109.566,3355.865397862233,-1486.4071057007127,-1851145.4440000001,4503.837121212121,5268.181818181818,764.344696969697,880.7382122215414,1200
8113,WATER VALLEY,-35287.93200000003,-33.898109510087124,838200,382629.9600000001,219.9388649608935,8765909.068,8420.661928914506,7496844.96,7201.580172910662,1430334.892,2804500,7532132.892,7235.47828242075,6101798,1430334.892,1430334.892,1836834.03,1041,7.953188529623865,5998354,5762.1075888568685,5861.477425552353,6803089,6535.147934678194,20,78,109,83,73,74,79,73,67,78,74,82,62,64,0.3063,361,12,16,0,18,5,0,5,43,5,25,5,41,0,0,164,51083389,2699399.25,WATER VALLE,130.89089943266222,0.324,3223381.18,947.589888,102,56,5,318.85830000000004,337.284,51083.389,49.07145917387128,5372754.108,5161.147077809798,4966254.97,4770.657992315081,8801197,8454,2699399,2593,Town,87000,42193,604291,312500.62741464,179329,1374.0008568683957,6246000,52.050000000000004,367200,420000,51000,14400,15615.000000000002,1430334.892,2024148.1392,1374.0008568683957,6066510.068,5827.579316042267,-1269064.358,2593.0828530259364,-1219.0819961575407,-736578.932,3707.306748466258,5142.331288343558,1435.0245398773004,980.0611350391065,1200
7700,WAYNE COUNTY,-649132.6119999997,-223.8388317241379,3054000,1513800,539.332091867935,25272166.388,8714.540133793103,22085700,7615.758620689655,4610203.612,2804530,22734832.612,7839.597452413793,18124629,4610203.612,4610203.612,5456086.29,2900,3.577575108548793,17353589,5983.9962068965515,6249.872068965517,20207727,6968.181724137931,0,263,241,232,215,208,199,243,215,203,252,235,181,162,0.435,955,62,22,0,54,29,5,5,237,18,97,0,163,0,5,638,164650129,7796670.5,WAYNE COUNT,810.6049242880482,0.317,16482650.55,2654.66192,454,158,23,1261.5,919.3,164650.129,56.775906551724134,15597523.388,5378.456340689655,14751640.71,5086.77265862069,25921299,8938,7796670,2688,Town,85800,37706,2674018,833432.5661086,551503,1589.7253834482758,17400000,145,1634400,1185000,234600,74400,43500,4610203.612,5963139,1589.7253834482758,17475496.388,6026.0332372413795,-3186466.8880000003,2688.507068965517,-1098.7816855172414,-2732230.6119999997,4211.051968503937,4809.4488188976375,598.3968503937003,660.667908132065,1200
7800,WEBSTER COUNTY,335552.99200000055,192.95744220816596,1617900,463060.92,-131.78769965178662,14394656.991999999,8277.54858654399,12554245.92,7219.232846463485,2175009.9280000003,2804560,12218692.928,7026.275404255319,10043683,2175009.9280000003,2175009.9280000003,3023466.2100000004,1739,4.129660876600413,10287189,5915.577343300748,5775.550891316849,11198023,6439.346175963197,40,132,149,117,113,121,125,123,112,132,147,139,142,92,0.2219,669,11,20,0,58,5,5,17,118,5,33,5,68,0,5,336,77678926,4015421.15,WEBSTER COU,421.0999527475888,0.239,4977047.02,1492.00559,244,85,10,385.8841,415.621,77678.926,44.668732604945376,9023013.072,5188.621663024727,8174556.789999999,4700.722708453133,14059104,8084,4015421,2309,Rural,84000,45730,1355347,513915.6978712,353648,1250.7245129384703,10434000,86.95,878400,637500,102000,13200,26085,2175009.9280000003,3389646.3984000003,1250.7245129384705,10379235.991999999,5968.508333525014,-1840411.2219999996,2309.0403392754456,-1058.315826336975,-818787.0080000013,3998.0737463126843,4772.566371681416,774.4926253687318,1331.7876996517866,1200
3112,WEST JASPER,308931.6500000004,218.94518072289156,1522200,538776.24,341.201415053136,13048543.1052,9247.727218426648,10566141.24,7488.406265060241,2852858.1348,2804590,10257209.59,7269.461084337349,7883905,2373304.5900000003,3243860.676,2373304.5900000003,1411,4.079538322179841,7552672,5352.708717221829,5587.459248759745,8790017,6229.636428065202,40,118,104,97,96,111,96,102,98,121,117,91,96,102,0.3182,383,15,15,0,24,5,0,17,57,5,39,0,141,5,5,304,115852167,5335260.850000001,WEST JASPER,345.87247099226977,0.241,3560080.1,1234.84358,222,76,15,448.9802,340.05100000000004,115852.167,82.10642593905033,5546156.324,3930.656501771793,6416712.41,4547.634592487598,13219165,9368,5335260,3781,Rural,83900,39537,1301474,385583.56042916,102635,1682.0018355776049,8466000,70.55,799200,570000,153000,18000,21165,3243860.676,2852858.1348,2021.8696915662651,7713283.1052,5466.536573493976,-2482402.7152000004,3781.191247342311,-1759.3215557760457,-1076733.8948,4158.063897763578,4863.258785942492,705.194888178914,858.798584946864,1200
1321,WEST POINT CONS,1258435.75,482.3440973553088,2414100,1304917.44,465.566565416589,23900983.2812,9160.974810732081,19426552.44,7445.97640475278,5245169.1588,2800191,18168116.69,6963.632307397471,13964393,4203723.69,6134930.704,4203723.69,2609,6.36316804994253,13996944,5364.8692985818325,5352.392870831736,15569347,5967.5534687619775,62,189,206,189,159,151,184,172,180,241,218,242,183,166,0.4168,866,12,40,0,28,34,5,18,89,12,83,5,120,5,0,427,219104668,9719600.08,WEST POINT,410.015888237238,0.314,12580623.9,2301.40556,237,185,17,1087.4312,819.226,219104.668,83.98032502874665,9434416.296,3616.104367957072,11365623.31,4356.314032196243,23683993,9077,9719600,3725,Town,89900,31833,2071057,798645.83108916,381618,1611.2394365657342,15654000,130.45000000000002,853200,1387500,173400,14400,39135.00000000001,6134930.704,5245169.1588,2010.4136292832504,14181383.281200001,5435.562775469529,-4474430.9212,3725.412065925642,-1714.9984366423914,-1387963.718799999,4717.669703872437,5499.088838268793,781.4191343963557,734.433434583411,1200
7613,WESTERN LINE,976022.4299999997,598.0529595588232,1197600,871096.32,529.8968532338283,17637909.713600002,10807.542716666669,11885176.32,7282.583529411765,3208997.6064000004,2804680,10909153.89,6684.530569852942,8385003,2524150.89,5024405.3719999995,2524150.89,1632,4.582993156425828,8168065,5004.941789215686,5137.869485294118,9348707,5728.374387254902,67,113,125,89,105,120,124,124,142,129,126,143,114,86,0.4448,560,0,11,0,24,5,5,5,71,5,19,5,91,5,5,234,179443049,8961731.27,WESTERN LIN,356.09915710036967,0.28600000000000003,7532207.86,1428.52514,186,50,15,725.9136,466.75200000000007,179443.049,109.95284865196078,4324301.6280000005,2649.694625,6824556.109999999,4181.713302696078,17346734,10629,8961731,5491,Town,88300,37851,1028892,486436.98764036,38899,1546.6610845588236,9792000,81.60000000000001,669600,375000,153000,0,24480.000000000004,5024405.3719999995,3208997.6064000004,1966.2975529411767,8676178.7136,5316.285976470588,-5752733.6636,5491.256905637255,-3524.959352696078,-672528.2863999996,4099.1713147410355,4771.314741035857,672.1434262948214,670.1031467661717,1200
7900,WILKINSON COUNTY,87759.95999999996,98.49602693602719,709500,500064.84,487.27458018226605,7519735.7831999995,8439.658567003366,6574929.84,7379.270303030303,1775231.0568000001,2804710,6487169.88,7280.774276094276,4986174,1500995.88,1917044.864,1500995.88,891,1.3141336214878194,5232876,5873.037037037037,5596.154882154882,5559244,6239.331088664422,16,59,58,71,55,45,76,74,51,95,85,73,47,49,0.4677,338,5,5,0,14,0,5,27,37,0,12,0,44,0,0,138,68465888,2720037.8,WILKINSON C,678.0132441868725,0.362,3755479.77,870.443243,95,49,0,416.7207,322.54200000000003,68465.888,76.84162514029181,3642199.136,4087.765584736251,4058248.12,4554.711694725028,7706211,8648,2720037,3052,Rural,70300,27313,726936,297007.43585424,233847,1684.619393939394,5346000,44.550000000000004,342000,367500,0,6000,13365.000000000002,1917044.864,1775231.0568000001,1992.402981818182,4799698.7831999995,5386.86732121212,-944806.7431999997,3052.79214365881,-1060.3891618406278,-759545.2168000005,5048.166666666667,4927.083333333333,-121.08333333333394,712.725419817734,1200
4911,WINONA-MONTG CONS,143576.81000000052,125.50420454545474,1232100,595246.0800000001,506.94944273644944,10198922.488,8915.142034965034,8708506.08,7612.330489510489,2022325.5920000002,2800196,8564929.27,7486.826284965035,6583183,1981746.27,2022325.592,1981746.27,1144,2.8113312805530732,6549279,5724.8942307692305,5754.5305944055945,7339801,6415.909965034965,16,100,92,79,85,80,84,71,75,105,89,101,56,75,0.4336,317,0,21,0,17,5,5,16,62,5,29,5,52,5,5,212,72225914,3512742.77,WINONA-MONT,406.9246509343933,0.313,6588468.59,1034.85556,131,81,15,496.0384,358.072,72225.914,63.13454020979022,5317475.408,4648.142839160839,5358054.73,4683.614274475525,10095925,8825,3512742,3070,Town,84800,39840,928138,343779.68954412,270631,1732.2956905594406,6864000,57.2,471600,607500,153000,0,17160,2022325.5920000002,2351296.6416,1767.7671258741261,6686180.488,5844.563363636364,-1490417.1779999998,3070.5793444055944,-1302.8122185314683,-653620.5120000001,4088.713656387665,5427.753303964758,1339.0396475770926,693.0505572635506,1200
8220,YAZOO CITY,1246378.1640000008,614.2819931000504,1377600,1556567.64,721.324404021556,16447892.164,8106.403235091178,15138602.64,7461.1151503203555,1642767.476,2804770,13892224.476,6846.833157220305,12249457,1642767.476,1642767.476,3687473.97,2029,201.22958124722948,12508965,6165.088713652045,6037.1892557910305,13657311,6731.0551996057175,20,120,148,134,193,100,171,210,108,167,173,170,165,105,0.6393,650,0,22,0,20,5,0,28,40,5,33,0,111,5,0,273,58670267,2952057.44,YAZOO CITY,10.083010596276017,0.439,7187346.48,1909.6,171,88,10,1297.1397,890.731,58670.267,28.915853622474124,12014543.524,5921.411298176442,9969837.03,4913.670295712173,15201514,7492,2952057,1454,Town,70900,24688,1386466,620909.1189648,251512,809.6439014292755,12174000,101.45,615600,660000,102000,0,30435,1642767.476,4087422.7128000003,809.6439014292755,13495835.164,6651.47124889108,-1309289.964,1454.9322030556925,-645.288301626417,-161475.8359999992,5154.148698884758,5121.189591078067,-32.95910780669146,478.675595978444,1200
8200,YAZOO COUNTY,203354.27999999933,154.0562727272718,1226700,638035.2000000001,446.7645251891307,14698414.695999999,11135.162648484848,9820135.2,7439.496363636363,2651436.504,2804800,9616780.92,7285.440090909091,7391658,2225122.92,6535404.3440000005,2225122.92,1320,1.4471631241482514,6995746,5299.807575757576,5599.740909090909,8241196,6243.330303030303,55,97,79,73,97,73,90,96,92,102,112,126,91,111,0.4028,276,13,15,0,11,18,0,15,58,14,32,5,55,0,0,219,233407298,7529716.78,YAZOO COUNT,912.1293777969258,0.285,5294693.25,1151.67975,124,85,14,531.696,376.2,233407.298,176.82371060606062,1705791.6559999995,1292.2664060606055,6016073.08,4557.631121212121,14921374,11304,7529716,5704,Rural,109300,42070,1024058,400492.28901504,47938,1685.6991818181818,7920000,66,446400,637500,142800,15600,19800,6535404.3440000005,2651436.504,2008.6640181818184,7168698.695999999,5430.832345454544,-4878280.276000001,5704.330893939394,-3695.6668757575753,-1072497.3040000014,4592.188340807175,5500.896860986547,908.7085201793716,753.2354748108693,1200
