dist_id,district,model_5_diff_total,model_5_diff_pp,ell_funding,sparsity_funding,model_5_total_funding,model_5_local_share_total,model_5_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_5_pp_funding,model_5_local_mills_total,model_5_local_pct_total,model_5_local_share_pp,model_5_state_share,model_5_local_diff_total,current_local_pp,model_5_local_diff_pp,model_5_state_diff_total,model_5_state_diff_pp,sped_pp_funding,sped_model_5_pp,sped_pp_diff,at_risk_pp_funding,ed_model_5_pp,ed_pp_diff,cte_pp_funding,cte_model_5_pp,cte_pp_diff
5321,STARKVILLE OKTIBBEHA,3965190.5639999993,810.2146636697998,121540,0,35832971.264,9674902.24128,5344.92624085002,2800189,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,4894,10.681477055165503,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,128,408,418,362,345,295,321,374,363,357,379,402,293,362,0.3467,1677,103,60,0,107,26,5,37,166,5,149,5,177,0,5,739,471472708,31135336.19,STARKVILLE,458.17633410851994,0.235,15583249.46,4364.64804,450,282,10,1696.7498,1150.09,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,4073.5327543931344,59554561,12168,31135336,6361,Town,162900,40453,2923798,1433001.17863928,633622,1506.6491009399265,0,244.70000000000002,28874600,1593000,2079750,100300,3773050,2002164.764,72186.5,989430,7321.816768287699,13201235.824,9674902.24128,1976.8905274376789,26158069.022719998,-21460433.94872,6361.940373927258,-4385.049846489579,-1151340.977280002,-235.25561448304143,3940.4285714285716,5084.973045822102,1144.5444743935304,844.5565625758611,1180,335.4434374241389,377.8306499701849,590,212.16935002981512
6600,STONE COUNTY,441521.35599999875,175.34605083399492,23600,0,18096028.768,3713884.4119999995,5711.733262907069,2804170,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,2518,5.653046900359136,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0,205,233,202,180,186,181,209,186,193,201,190,153,169,0.2857,900,20,32,0,24,15,5,17,60,5,55,5,113,5,5,327,132638729,7227078.97,STONE COUNT,445.4235113174158,0.231,10053634.51,2200.52222,197,129,15,719.3926,581.658,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,4506.067347100874,22979996,9126,7227078,2870,Town,112800,45483,1228939,704807.74965788,293713,1474.9342382843524,0,125.9,14856200,697380,951375,150450,1799205,848883.268,37140.5,531000,7186.667501191421,3713884.4119999995,4885927.76736,1474.9342382843524,14382144.355999999,-3513194.558,2870.1663899920572,-1395.2321517077048,-1160701.6440000013,-460.96173312152496,3603.926686217009,5276.260997067448,1672.3343108504396,979.7261601771828,1180,200.2738398228172,326.34777777777776,590,263.65222222222224
6711,SUNFLOWER CONS,2171098.696952425,741.2423000861818,0,138542.1629524256,22564289.116952427,6061626.143999999,5634.2311276723885,2800187,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,2929,4.198302405793465,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,89,190,216,199,160,178,200,211,207,239,250,283,239,207,0.5682,1090,0,40,0,34,26,5,23,81,5,131,5,68,5,5,420,216486648,12419498.79,SUNFLOWER C,697.6629401345922,0.605,12902524.02,2679.71508,183,230,15,1664.2578,1772.0449999999998,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,4355.611669511779,30542121,10427,12419498,4240,Town,78400,30838,1931441,894237.301444,315043,1610.9796585865483,0.008016975942065354,146.45000000000002,17281100,647820,1696250,150450,2494520,1963824.2040000001,43202.75000000001,643100,7703.751832349753,6061626.143999999,6092358.061577155,2069.520704677364,16502662.972952427,-6357872.646,4240.183950153636,-2170.663245476272,-973483.0270475727,-332.3602004259383,4512.7126168224295,5828.317757009346,1315.6051401869163,537.3189787327419,1180,642.6810212672581,289.0302752293578,590,300.9697247706422
6900,TATE COUNTY,275010.6079999991,136.5494577954314,87320,0,15010960.54,3399096.932,5765.572794438927,2804230,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,2014,5.586396339477319,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0,160,169,152,135,135,157,161,171,164,170,162,164,98,0.302,734,74,34,0,24,13,5,5,111,5,73,5,81,0,5,357,121396319,5934089.81,TATE COUNTY,360.5186380650601,0.198,7219167.87,1776.33056,216,135,10,608.228,398.772,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,4581.463689175769,18851004,9359,5934089,2946,Rural,105500,48404,1200972,595183.79765752,362274,1687.7343257199602,0,100.7,11882600,764640,995625,100300,1860565,717709.0399999999,29706.5,433060,7453.307120158887,3399096.932,4052959.3458000002,1687.7343257199602,11611863.608,-2534992.8779999996,2946.4199652432967,-1258.6856395233365,-1027955.3920000009,-510.40486196623624,3326.792243767313,5153.9196675900275,1827.1274238227147,978.5537621706335,1180,201.4462378293665,493.56130790190736,590,96.43869209809264
7100,TISHOMINGO,622183.9300000034,214.768356920953,94400,0,21112538.17,5488730.352,5393.099005177771,2804260,20490354.24,7072.95624439075,15749313,4741041.24,5488730.352,4741041.24,2897,6.828696770321049,16077407,5549.674490852606,5436.42147048671,17559412,6061.239903348292,0,259,252,228,180,200,243,207,218,217,272,252,205,5,0.177,1019,80,45,0,47,5,5,24,102,5,92,5,198,5,5,527,196026084,10142771.65,TISHOMINGO,424.23907481014106,0.192,12096886,2574.30972,347,176,15,512.769,556.224,196026.084,67.66519986192613,12070681.648,4166.6143072143595,12818370.76,4424.705129444253,28262626,9755,10142771,3501,Rural,88100,37681,1791674,845710.76378772,617761,1636.5347739040387,0,144.85,17092300,1228380,1298000,150450,2676830,605067.42,42730.75,601210,7287.724601311703,5488730.352,5700385.305900001,1894.6255961339316,15623807.818000002,-4654041.298,3501.1293234380396,-1606.503727304108,-1935604.1819999982,-668.1408981705208,3330.2490706319704,4975.520446096654,1645.2713754646838,1649.3016617379756,1180,-469.30166173797556,606.2423945044161,590,-16.242394504416097
7200,TUNICA COUNTY,1218389.0882081222,729.1376949180849,29500,130130.80820812126,12595007.708208121,3400652.081216193,5502.307377014918,2804290,11376618.62,6808.269670855776,8744306,2632312.62,5357212.643999999,2632312.62,1671,3.6800676727817376,8664842,5185.423099940155,5232.977857570318,9749306,5834.414123279474,55,136,138,130,148,90,158,121,105,122,124,112,99,100,0.5925,526,25,28,0,14,5,5,23,34,5,28,5,31,0,5,177,191329023,14461914.11,TUNICA COUN,454.0677369492238,0.418,6049221.15,1462.53893,79,94,10,990.0675,698.478,191329.023,114.4997145421903,4392093.356000001,2628.422116098145,7116993.38,4259.122309994015,24667353,14762,14461914,8654,Rural,107100,39370,1099381,487314.12962356,281292,1575.291813285458,0.013199323272182624,83.55000000000001,9858900,279660,693250,100300,1073210,1168279.65,24647.250000000004,310340,7537.407365773861,5357212.643999999,3400652.081216193,2035.0999887589423,9194355.626991928,-11061262.028783806,8654.646385397966,-6619.546396639023,-554950.3730080724,-332.106746264556,6007.546448087432,5864.535519125683,-143.0109289617485,492.2029352782108,1180,687.7970647217892,534.7756653992395,590,55.22433460076047
4120,TUPELO,5276256.083999999,739.8003482893992,460200,0,51678093.864,13953085.34328,5289.5412956702185,2804320,46401837.78,6506.146632080763,35665419,10736418.78,17528233.996,10736418.78,7132,98.6740991765866,35179805,4932.670358945597,5000.759814918676,39764514,5575.506730229949,277,573,590,532,493,447,517,545,499,566,546,534,462,435,0.2939,1361,390,106,0,100,41,5,33,328,39,213,5,220,5,5,1101,626008357,40188126.97,TUPELO,72.27833909318608,0.214,17584101.65,6037.34831,648,403,49,2096.0948,1526.248,626008.357,87.77458735277621,22236280.004,3117.8182843522154,29028095.22,4070.119913067863,81346158,11405,40188126,5634,Town,149500,51258,4478089,2090451.31658992,599098,1505.3868171620866,0,356.6,42078800,2293920,2972125,491470,5757515,2473391.8639999996,105197,802990,7245.946980370162,17528233.996,13953085.34328,1956.405684699944,37725008.52072,-26235041.626719996,5634.9028280987095,-3678.4971433987657,-2039505.4792800024,-285.96543455973097,4070.99,5234.104545454546,1163.1145454545458,997.3076201467225,1180,182.69237985327754,440.1895664952241,590,149.81043350477592
5131,UNION CITY,110099.42599999998,118.76960733549095,0,0,7128489.386,700645.96,6934.0274282632145,2804380,7018389.96,7571.078705501618,6317744,700645.96,700645.96,1901840.58,927,13.04866411396549,5986271,6457.681769147788,6815.2578209277235,7043854,7598.548004314995,20,72,84,53,58,68,68,73,66,67,74,69,77,65,0.2376,311,0,17,0,5,0,0,5,57,5,48,5,93,5,0,237,25023070,1613482.72,UNION CITY,71.04175507191323,0.27399999999999997,3247612.47,811.234637,155,75,10,220.2552,253.99799999999996,25023.07,26.993603020496224,6343208.04,6842.7271197411,5142013.42,5546.940043149946,8677675,9361,1613482,1740,Rural,80900,39848,821488,272451.93553884,135974,755.8208845738942,0,46.35,5469300,548700,553125,100300,1202125,259901.136,13673.25,183490,7689.848312837109,700645.96,1924692.1342200001,755.8208845738942,6427843.426,-912836.76,1740.5423085221144,-984.7214239482201,-616010.574,-664.5205760517802,3422.866666666667,5008.854166666667,1585.9875000000002,1236.9829885461957,1180,-56.98298854619566,437.2154340836013,590,152.78456591639872
7300,UNION COUNTY,1028211.1600000001,345.03730201342296,31860,0,21198225.64,2875170.48,6148.676228187919,2804350,20170014.48,6768.461234899329,17294844,2875170.48,2875170.48,5206294.98,2980,8.796820180023982,17216159,5777.234563758389,5803.638926174496,19282574,6470.662416107382,79,281,272,221,227,207,215,195,205,252,213,235,188,147,0.1726,806,27,30,0,51,17,5,14,93,11,76,0,195,5,5,499,102684660,7657298.54,UNION COUNT,338.75877180791434,0.18899999999999997,6419076.1,2696.8,339,142,21,514.348,563.2199999999999,102684.66,34.45793959731544,16407403.52,5505.84010738255,14076279.02,4723.583563758389,27087485,9089,7657298,2569,Rural,98100,46559,1924952,865588.77022128,97769,964.8223087248322,0,149,17582000,1200060,1047250,210630,2457940,606930.6399999999,43955,475540,7113.498536912752,2875170.48,5723520.922800001,964.8223087248322,18323055.16,-4782128.0600000005,2569.5632684563757,-1604.7409597315436,-959518.8399999999,-321.9861879194632,3834.565737051793,4896.294820717131,1061.7290836653383,1682.885459302418,1180,-502.885459302418,121.3014888337469,590,468.69851116625307
7500,VICKSBURG WARREN,3068415.0180000067,447.1604514718756,89680,0,50258622.068,13569827.958360001,5346.66192212766,2804470,47190207.05,6877.0339624016315,36271376,10918831.05,17506014.26,10918831.05,6862,11.66108155388985,34724195,5060.360682016904,5285.831535995337,40440115,5893.3423200233165,287,507,580,531,445,440,436,524,491,508,574,535,479,416,0.4498,2621,76,92,0,117,20,5,36,92,13,105,5,419,5,5,909,625214795,39766946.61,VICKSBURG W,588.4531351820453,0.33399999999999996,19995701.65,5866.89831,628,263,23,3086.5276,2291.908,625214.795,91.11261949868845,22934100.74,3342.1889740600404,29521283.95,4302.139893617021,81565524,11886,39766946,5795,Rural,128400,45113,4286225,2033155.14918732,632074,1591.2024264062957,0,343.1,40485800,2223120,1939625,230690,4393435,3642102.568,101214.5,1546390,7324.194413873507,17506014.26,13569827.958360001,1977.532491745847,36688794.10964,-26197118.651639998,5795.241417953949,-3817.708926208102,-3751320.8903599977,-546.6803978956568,4689.524070021882,4806.821663019694,117.29759299781199,658.7192511051319,1180,521.2807488948681,241.1575734452499,590,348.8424265547501
0618,W. BOLIVAR CONS,-1271371.187525629,-1355.4063832895836,5900,184448.55647437074,7372737.392474371,1990639.0959680802,5737.844665784959,2800185,8644108.58,9215.467569296376,6644042,2000066.58,2755138.6799999997,2000066.58,938,1.6671143711038507,6648896,7088.37526652452,7083.200426439233,7407654,7897.285714285715,0,62,63,63,78,52,74,84,63,75,103,67,59,74,0.5904,276,5,14,0,16,5,5,5,64,5,16,0,29,0,5,163,98397810,4263046.94,W. BOLIVAR,562.6488597653439,0.508,4751804.68,826.616667,109,45,10,553.7952,476.504,98397.81,104.90171641791044,4652515.32,4960.037654584222,5407587.42,5765.018571428572,11819375,12600,4263046,4544,Rural,60800,23709,660280,271866.57752148,178822,2132.267142857143,0.0333288562889615,46.900000000000006,5534200,385860,331875,100300,818035,653478.336,13835.500000000002,162840,7860.061186006792,2755138.6799999997,1990639.0959680802,2122.216520221834,5382098.296506291,-2272407.84403192,4544.826162046908,-2422.6096418250745,-2025555.7034937087,-2159.4410485007556,4026.0975609756097,4988.018292682927,961.9207317073169,490.91537362815706,1180,689.0846263718429,647.9057971014493,590,-57.90579710144925
6812,W. TALLAHATCHIE,-1115998.7941767215,-2175.436245958521,0,95451.29182327855,3988557.2058232785,1076910.4455722852,5675.724678851839,2804650,5104556,9950.40155945419,3923468,1181088,2144998.688,1181088,513,1.8463576891241769,3925194,7651.450292397661,7648.085769980507,4374400,8527.095516569201,5,26,37,46,39,25,39,39,36,49,54,50,29,37,0.4446,149,0,5,0,5,0,5,5,18,5,14,0,30,0,5,79,76607096,2443868.48,W. TALLAHAT,277.8443218352466,0.462,2606776.83,489.938889,53,29,10,228.0798,237.006,76607.096,149.3315711500975,2229401.312,4345.8115243664715,3193312,6224.779727095516,6847403,13347,2443868,4763,Rural,69000,24367,497033,161950.84155528,15745,2302.315789473684,0.03153642310875823,25.650000000000002,3026700,187620,213875,100300,501795,269134.164,7566.750000000001,87910,7774.96531349567,2144998.688,1076910.4455722852,2099.2406346438306,2911646.760250993,-1366958.0344277148,4763.876179337232,-2664.6355446934017,-1462753.239749007,-2851.3708377173625,5402.532608695652,5454.29347826087,51.760869565217945,710.0621868104058,1180,469.9378131895942,105.67114093959732,590,484.3288590604027
7400,WALTHALL COUNTY,-275289.29794433527,-163.47345483630397,24780,82502.19405566467,12468553.442055665,3148167.764,5534.670830199326,2804440,12743842.74,7567.60257719715,9795183,2948659.74,3148167.764,2948659.74,1684,4.169630479732833,9421614,5594.782660332541,5816.616983372922,10920962,6485.131828978622,17,133,140,116,128,129,116,155,125,140,119,136,111,89,0.3329,630,21,18,0,32,5,0,21,72,5,47,5,54,0,5,263,112434563,5651277.33,WALTHALL CO,403.8727192218485,0.332,5317377.92,1552.78977,158,96,10,560.6035999999999,559.0880000000001,112434.563,66.76636757719714,7772794.236,4615.673536817102,7972302.26,4734.146235154394,16800793,9976,5651277,3355,Rural,95800,30961,1189013,493745.01242896,397528,1750.985593824228,0.008303695202671673,84.2,9935600,559320,708000,100300,1367620,661512.2479999999,24839,371700,7404.129122360846,3148167.764,3366509.42935503,1869.4582921615201,9320385.678055665,-2503109.566,3355.865397862233,-1486.4071057007127,-1600576.3219443355,-950.4609987792965,4503.837121212121,5180.378787878788,676.541666666667,880.7382122215414,1180,299.2617877784586,630.9968253968254,590,-40.99682539682544
8113,WATER VALLEY,52754.65199999977,50.67689913544655,14160,0,7584887.544,1430334.892,5912.1543246878,2804500,7532132.892,7235.47828242075,6101798,1430334.892,1430334.892,1836834.03,1041,7.953188529623865,5998354,5762.1075888568685,5861.477425552353,6803089,6535.147934678194,20,78,109,83,73,74,79,73,67,78,74,82,62,64,0.3063,361,12,16,0,18,5,0,5,43,5,25,5,41,0,0,164,51083389,2699399.25,WATER VALLE,130.89089943266222,0.324,3223381.18,947.589888,102,56,5,318.85830000000004,337.284,51083.389,49.07145917387128,5372754.108,5161.147077809798,4966254.97,4770.657992315081,9588815,9211,2699399,2593,Town,87000,42193,604291,312500.62741464,179329,1374.0008568683957,0,52.050000000000004,6141900,361080,413000,50150,824230,376252.79400000005,15354.750000000002,212990,7286.155181556196,1430334.892,2047919.6368800001,1374.0008568683957,6154552.652,-1269064.358,2593.0828530259364,-1219.0819961575407,-648536.3480000002,-622.9936099903944,3707.306748466258,5056.625766871166,1349.319018404908,980.0611350391065,1180,199.9388649608935,496.7562326869806,590,93.24376731301942
7700,WAYNE COUNTY,-210400.71307269856,-72.55197002506793,73160,243376.89892730152,22524431.8989273,4610203.612,6177.320098940449,2804530,22734832.612,7839.597452413793,18124629,4610203.612,4610203.612,5456086.29,2900,3.577575108548793,17353589,5983.9962068965515,6249.872068965517,20207727,6968.181724137931,0,263,241,232,215,208,199,243,215,203,252,235,181,162,0.435,955,62,22,0,54,29,5,5,237,18,97,0,163,0,5,638,164650129,7796670.5,WAYNE COUNT,810.6049242880482,0.317,16482650.55,2654.66192,454,158,23,1261.5,919.3,164650.129,56.775906551724134,15597523.388,5378.456340689655,14751640.71,5086.77265862069,28270791,9748,7796670,2688,Town,85800,37706,2674018,833432.5661086,551503,1589.7253834482758,0.01422424891451207,145,17110000,1607160,1165250,230690,3003100,1488570,42775,563450,7767.045482388725,4610203.612,6081596.612710372,1589.7253834482758,17914228.2869273,-3186466.8880000003,2688.507068965517,-1098.7816855172414,-2293498.7130726986,-790.8616251974827,4211.051968503937,4729.291338582677,518.2393700787397,660.667908132065,1180,519.332091867935,577.4900523560209,590,12.509947643979103
7800,WEBSTER COUNTY,610323.2243999224,350.9621761931703,12980,89297.66439992102,12829016.152399922,2175009.9280000003,6126.513067510017,2804560,12218692.928,7026.275404255319,10043683,2175009.9280000003,2175009.9280000003,3023466.2100000004,1739,4.129660876600413,10287189,5915.577343300748,5775.550891316849,11198023,6439.346175963197,40,132,149,117,113,121,125,123,112,132,147,139,142,92,0.2219,669,11,20,0,58,5,5,17,118,5,33,5,68,0,5,336,77678926,4015421.15,WEBSTER COU,421.0999527475888,0.239,4977047.02,1492.00559,244,85,10,385.8841,415.621,77678.926,44.668732604945376,9023013.072,5188.621663024727,8174556.789999999,4700.722708453133,15484941,8904,4015421,2309,Rural,84000,45730,1355347,513915.6978712,353648,1250.7245129384703,0.008703391233995869,86.95,10260100,863760,626875,100300,1590935,455343.238,25650.25,394710,7377.237580448489,2175009.9280000003,3463834.3611479793,1250.7245129384705,10654006.22439992,-1840411.2219999996,2309.0403392754456,-1058.315826336975,-544016.7756000794,-312.8331084531801,3998.0737463126843,4693.023598820059,694.949852507375,1331.7876996517866,1180,-151.78769965178662,528.6218236173393,590,61.37817638266074
3112,WEST JASPER,435426.81021684967,308.59447924652704,17700,76627.5142168504,10692636.40021685,2887011.8280585497,5531.980561416229,2804590,10257209.59,7269.461084337349,7883905,2373304.5900000003,3243860.676,2373304.5900000003,1411,4.079538322179841,7552672,5352.708717221829,5587.459248759745,8790017,6229.636428065202,40,118,104,97,96,111,96,102,98,121,117,91,96,102,0.3182,383,15,15,0,24,5,0,17,57,5,39,0,141,5,5,304,115852167,5335260.850000001,WEST JASPER,345.87247099226977,0.241,3560080.1,1234.84358,222,76,15,448.9802,340.05100000000004,115852.167,82.10642593905033,5546156.324,3930.656501771793,6416712.41,4547.634592487598,14298364,10133,5335260,3781,Rural,83900,39537,1301474,385583.56042916,102635,1682.0018355776049,0.009204616778201587,70.55,8324900,785880,560500,150450,1496830,529796.636,20812.25,225970,7578.055563583876,3243860.676,2887011.8280585497,2046.0750021676467,7805624.572158299,-2448249.021941451,3781.191247342311,-1735.116245174664,-984392.4278417006,-697.6558666489736,4158.063897763578,4782.20447284345,624.1405750798722,858.798584946864,1180,321.201415053136,267.97650130548305,590,322.02349869451695
1321,WEST POINT CONS,1445599.8759999983,554.0819762361052,14160,0,19613716.566,5295703.47282,5487.931427052511,2800191,18168116.69,6963.632307397471,13964393,4203723.69,6134930.704,4203723.69,2609,6.36316804994253,13996944,5364.8692985818325,5352.392870831736,15569347,5967.5534687619775,62,189,206,189,159,151,184,172,180,241,218,242,183,166,0.4168,866,12,40,0,28,34,5,18,89,12,83,5,120,5,0,427,219104668,9719600.08,WEST POINT,410.015888237238,0.314,12580623.9,2301.40556,237,185,17,1087.4312,819.226,219104.668,83.98032502874665,9434416.296,3616.104367957072,11365623.31,4356.314032196243,25705032,9852,9719600,3725,Town,89900,31833,2071057,798645.83108916,381618,1611.2394365657342,0,130.45000000000002,15393100,838980,1364375,170510,2373865,1283168.8159999999,38482.75000000001,510940,7517.714283633576,6134930.704,5295703.47282,2029.7828565810655,14318013.09318,-4423896.60718,3725.412065925642,-1695.6292093445763,-1251333.9068199992,-479.62204170946643,4717.669703872437,5407.43735763098,689.767653758543,734.433434583411,1180,445.566565416589,440.6674364896074,590,149.33256351039262
7613,WESTERN LINE,1148488.9129540697,703.7309515649931,0,40152.754954069875,12057642.80295407,3255563.556797599,5393.430910635092,2804680,10909153.89,6684.530569852942,8385003,2524150.89,5024405.3719999995,2524150.89,1632,4.582993156425828,8168065,5004.941789215686,5137.869485294118,9348707,5728.374387254902,67,113,125,89,105,120,124,124,142,129,126,143,114,86,0.4448,560,0,11,0,24,5,5,5,71,5,19,5,91,5,5,234,179443049,8961731.27,WESTERN LIN,356.09915710036967,0.28600000000000003,7532207.86,1428.52514,186,50,15,725.9136,466.75200000000007,179443.049,109.95284865196078,4324301.6280000005,2649.694625,6824556.109999999,4181.713302696078,18718163,11469,8961731,5491,Town,88300,37851,1028892,486436.98764036,38899,1546.6610845588236,0.00417006843574172,81.60000000000001,9628800,658440,368750,150450,1177640,856578.048,24072.000000000004,330400,7388.261521417935,5024405.3719999995,3255563.556797599,1994.8306107828425,8802079.24615647,-5706167.7132024,5491.256905637255,-3496.4262948544124,-546627.7538435291,-334.9434766198101,4099.1713147410355,4691.792828685259,592.6215139442238,670.1031467661717,1180,509.8968532338283,69.4625,590,520.5375
7900,WILKINSON COUNTY,371360.1056520073,416.7902420336786,5900,193762.30965200684,6858529.985652007,1851803.096126042,5619.2220982334065,2804710,6487169.88,7280.774276094276,4986174,1500995.88,1917044.864,1500995.88,891,1.3141336214878194,5232876,5873.037037037037,5596.154882154882,5559244,6239.331088664422,16,59,58,71,55,45,76,74,51,95,85,73,47,49,0.4677,338,5,5,0,14,0,5,27,37,0,12,0,44,0,0,138,68465888,2720037.8,WILKINSON C,678.0132441868725,0.362,3755479.77,870.443243,95,49,0,416.7207,322.54200000000003,68465.888,76.84162514029181,3642199.136,4087.765584736251,4058248.12,4554.711694725028,8544410,9589,2720037,3052,Rural,70300,27313,726936,297007.43585424,233847,1684.619393939394,0.03685866378512181,44.550000000000004,5256900,336300,361375,0,697675,491730.42600000004,13142.250000000002,199420,7697.564518127954,1917044.864,1851803.096126042,2078.3424198945477,5006726.889525965,-868234.7038739577,3052.79214365881,-974.4497237642622,-552517.1104740351,-620.1089904310156,5048.166666666667,4844.965277777777,-203.2013888888896,712.725419817734,1180,467.27458018226605,691.8550295857988,590,-101.85502958579877
4911,WINONA-MONTG CONS,333191.42588779144,291.25124640541253,0,147726.3838877898,8898120.695887791,2022325.5920000002,6010.3104054963205,2800196,8564929.27,7486.826284965035,6583183,1981746.27,2022325.592,1981746.27,1144,2.8113312805530732,6549279,5724.8942307692305,5754.5305944055945,7339801,6415.909965034965,16,100,92,79,85,80,84,71,75,105,89,101,56,75,0.4336,317,0,21,0,17,5,5,16,62,5,29,5,52,5,5,212,72225914,3512742.77,WINONA-MONT,406.9246509343933,0.313,6588468.59,1034.85556,131,81,15,496.0384,358.072,72225.914,63.13454020979022,5317475.408,4648.142839160839,5358054.73,4683.614274475525,11036052,9646,3512742,3070,Town,84800,39840,928138,343779.68954412,270631,1732.2956905594406,0.02188668719446927,57.2,6749600,463740,597375,150450,1211565,585325.312,16874,187030,7778.077531370447,2022325.5920000002,2402492.587889704,1767.7671258741261,6875795.103887791,-1490417.1779999998,3070.5793444055944,-1302.8122185314683,-464005.8961122092,-405.5995595386448,4088.713656387665,5337.290748898678,1248.5770925110132,693.0505572635506,1180,486.94944273644944,853.7255520504732,590,-263.7255520504732
8220,YAZOO CITY,1377568.120000001,678.939438146871,0,0,15269792.596,1642767.476,6716.128693937901,2804770,13892224.476,6846.833157220305,12249457,1642767.476,1642767.476,3687473.97,2029,201.22958124722948,12508965,6165.088713652045,6037.1892557910305,13657311,6731.0551996057175,20,120,148,134,193,100,171,210,108,167,173,170,165,105,0.6393,650,0,22,0,20,5,0,28,40,5,33,0,111,5,0,273,58670267,2952057.44,YAZOO CITY,10.083010596276017,0.439,7187346.48,1909.6,171,88,10,1297.1397,890.731,58670.267,28.915853622474124,12014543.524,5921.411298176442,9969837.03,4913.670295712173,16701145,8231,2952057,1454,Town,70900,24688,1386466,620909.1189648,251512,809.6439014292755,0,101.45,11971100,605340,649000,100300,1354640,1530624.846,29927.75,383500,7525.772595367176,1642767.476,4122844.0009200005,809.6439014292755,13627025.120000001,-1309289.964,1454.9322030556925,-645.288301626417,-30285.879999998957,-14.926505667816855,5154.148698884758,5035.836431226766,-118.31226765799238,478.675595978444,1180,701.324404021556,386.94153846153847,590,203.05846153846153
8200,YAZOO COUNTY,479220.2958913334,363.0456787055555,15340,276694.93589133414,10096001.215891333,2725920.3282906604,5583.394611818692,2804800,9616780.92,7285.440090909091,7391658,2225122.92,6535404.3440000005,2225122.92,1320,1.4471631241482514,6995746,5299.807575757576,5599.740909090909,8241196,6243.330303030303,55,97,79,73,97,73,90,96,92,102,112,126,91,111,0.4028,276,13,15,0,11,18,0,15,58,14,32,5,55,0,0,219,233407298,7529716.78,YAZOO COUNT,912.1293777969258,0.285,5294693.25,1151.67975,124,85,14,531.696,376.2,233407.298,176.82371060606062,1705791.6559999995,1292.2664060606055,6016073.08,4557.631121212121,15983710,12108,7529716,5704,Rural,109300,42070,1024058,400492.28901504,47938,1685.6991818181818,0.03552836875851748,66,7788000,438960,626875,140420,1206255,627401.28,19470,162840,7648.485769614646,6535404.3440000005,2725920.3282906604,2065.091157795955,7370080.887600673,-4803796.451709339,5704.330893939394,-3639.2397361434387,-871115.1123993266,-659.9356912116109,4592.188340807175,5409.215246636772,817.0269058295962,753.2354748108693,1180,426.7645251891307,173.68840579710144,590,416.31159420289856
