dist_id,district,model_7_total_funding,model_7_diff_pp,direct_cert_pct,model_7_state_diff_pp,model_7_local_share_total,model_7_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,model_9_state_diff_pp,model_9_state_share_pp,maep_fy24_pp,model_9_diff_pp,model_9_pp_funding,model_9_local_share_total,model_9_diff_total,geoid,total_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_9_total_funding,model_9_local_mills_total,model_9_local_pct_total,model_9_local_share_pp,model_9_state_share,model_9_local_diff_total,current_local_pp,model_9_local_diff_pp,sped_pp_funding,sped_model_9_pp,sped_pp_diff,at_risk_pp_funding,ed_model_9_pp,ed_pp_diff,cte_pp_funding,cte_model_9_pp,cte_pp_diff,model_7_pp_funding,model_7_local_mills_total,model_7_local_pct_total,model_7_local_share_pp,model_7_state_share,model_7_state_share_pp,model_7_local_diff_total,model_7_local_diff_pp,sped_model_7_pp,ed_model_7_pp,cte_model_7_pp
3300,JEFF DAVIS COUNTY,11391994.369430646,584.8472028102406,0.3773,140.99861188716295,2990386.364,722286.299430646,7842250,544830,539750,107950,1192530,6350,887664.2775000001,19605.625,483870,938315.1244306475,21409.34250000004,147.52695929538822,6809.449809295388,6661.92285,591.3755502184649,9230.815286218463,2990386.364,730348.8084798045,2802250,1235,10669708.07,8639.439736,8227474.72,2442233.354,2990386.364,2442233.354,3.024068154,6801130,5506.987854,9045308.72,7324.136615,0,91,106,80,112,83,95,91,89,92,107,92,99,85,1235,508,5,18,0,14,5,5,5,58,5,30,5,71,5,0,209,106799513,5841123.54,JEFF DAVIS,408.3902667,0.372,7500445.03,1128.20879,143,68,10,288437.71,823222.01,465.9655,459.42,106799.513,86.47733846,6054922.356,4902.771138,6603075.366,5346.619729,12956938,10491,5841123,4729,Rural,94600,32116,911544,373889.8257,250985,1977.5168860000001,0.08975931846,0.027300000000000046,33.715500000000056,61.75,1646.2487,11400056.878479805,2990386.364,3078015.3571895477,2421.365476923077,8409670.514479805,-2850737.176,4729.654688259109,-2308.289211336032,4124.633484162896,5693.4841628959275,1271.429864253394,802.3980867682263,2010,1102.6019132317738,494.06496062992125,670,458.43503937007875,9224.28693881024,2990386.364,3075838.4797462747,2421.365476923077,8401608.005430646,6802.921461887163,-2850737.176,-2308.289211336032,5396.06334841629,1905,952.5
3200,JEFFERSON COUNTY,9937539.979194859,1447.2815494316637,0.5077,1447.2815494598854,1518493.172,1538460.2871948592,6750050,320040,388937.5,53975,762952.5,0,1028100.1155000001,16875.125,373380,899733.95019486,106448.28850000005,1472.831793578107,7945.631906578107,6472.800113,1472.831793549885,9374.129716549884,1518493.172,1565620.1966925282,2802220,1063,8399079.692,7901.297923,6880586.52,1518493.172,1518493.172,2046301.25,2.044774724,5866334,5518.658514,7578893.52,7129.721091,38,83,81,72,73,69,82,79,74,79,100,90,56,66,1063,392,0,16,0,15,5,0,5,16,5,23,0,53,0,0,140,54231899,3264024.33,JEFFERSON C,519.8616686,0.429,7157999.7,935.093407,84,49,5,235845.75,568908.77,539.6851,456.027,54231.899,51.01777893,6060400.348,5701.223281,5532592.27,5204.696397,9339856,8786,3264024,3070,Rural,63400,25019,660344,303146.5347,176238,1428.49781,0.09955225276,0.15770000000000006,167.63510000000008,53.150000000000006,1423.27654,9964699.888692528,1518493.172,2690468.969946983,1428.497809971778,8446206.716692528,-1745531.158,3070.577920978363,-1642.0801110065852,4785.101449275362,5833.369565217391,743.539855072464,561.7100318315255,2010,1343.2899681684744,449.58673469387753,670,502.91326530612247,9348.579472431664,1518493.172,2683135.794382612,1428.497809971778,8419046.807194859,7920.081662459886,-1745531.158,-1642.0801110065852,5528.641304347826,1905,952.5
3400,JONES COUNTY,70012582.098,525.8717120933843,0.2359,525.871711902394,10685807.468,4482530.468000002,54127400,3295650,4937125,1057910,9290685,745490,3830596.0979999998,135318.5,1883092.5,0,0,900.8912119023936,7334.988367902393,6434.097156,900.8912120933828,8588.602571093383,10685807.468,7679196.685999997,2802280,8524,65530051.63,7687.711359,54844244.16,10685807.47,10685807.47,16320890.92,12.53282804,49078756,5757.714219,60447744.16,7091.476321,213,624,688,620,597,641,573,626,628,652,679,672,560,556,8524,1977,587,123,0,105,73,14,64,290,88,343,5,470,5,5,1585,381635981,24411833.97,JONES COUNT,680.1338035,0.206,18990452.13,7660.86304,865,622,98,1923229.75,4166069.41,2010.8116,1755.944,381635.981,44.77193583,49761936.69,5837.862118,44126853.24,5176.777714,73166778,8583,24411833,2863,Rural,102600,46981,6678155,2496790.025,718492,1253.614203,0,0,0,426.20000000000005,11025.603479999998,73209248.316,10685807.468,19766497.04532,1253.61420319099,62523440.848,-13726026.501999998,2863.8941776161423,-1610.2799744251522,4213.347003154574,6184.712933753944,1648.2839116719242,1241.6827240304362,2010,663.3172759695635,363.42539200809307,670,589.074607991907,8213.583071093384,10685807.468,18903397.166460004,1253.61420319099,59326774.63,6959.968867902394,-13726026.501999998,-1610.2799744251522,5861.630914826498,1904.9999999999998,952.5
3500,KEMPER COUNTY,8405558.578582307,465.8724832605294,0.491,-34.6015473698144,2269500.816217223,411831.275582307,5613400,255270,436562.5,53975,745807.5,0,826853.82,14033.5,303847.5,822467.318582308,79148.94,-10.591504022865593,6965.251855977134,6975.84336,498.7629535988144,9541.440898598814,2277351.113677565,440906.4513613517,2802310,884,7993727.303,9042.677945,6166645.53,1827081.773,9677971.52,1827081.773,1.153930892,5063006,5727.382353,6766969.53,7654.942907,22,64,69,47,57,58,48,64,52,68,79,107,72,52,884,319,0,13,0,5,5,5,5,36,5,27,0,26,0,0,123,345641840,7984702.55,KEMPER COUN,766.0770732,0.38,4120973.57,806.191011,67,55,5,200784.44,742557.09,434.044,335.92,345641.84,390.9975566,-2911001.99,-3292.988676,4939887.757,5588.108322,13208006,14941,7984702,9032,Rural,73600,31103,662251,267481.7626,212390,2066.834585,0.10846069108,0.14100000000000001,124.644,44.2,1194.1876,8434633.754361352,9677971.52,2277351.113677565,2576.18904262168,6157282.640683787,-5707351.436322435,9032.4689479638,-6456.27990534212,5214.574803149606,6196.181102362205,657.9251968503941,616.2549478854679,2010,1288.745052114532,665.7993730407524,670,286.70062695924764,9508.550428260529,9677971.520000001,2269500.816217223,2567.308615630343,6136057.762365084,6941.241812630185,-5715201.733782777,-6465.160332333457,5872.5,1905,952.5
420,KOSCIUSKO,17600635.233,587.1736122048978,0.3232,587.1736123480923,3053274.9239999996,1246569.5829999987,13481050,845820,1246187.5,107950,2199957.5,33020,1307122.608,33702.625,545782.5,0,0,953.7109430122482,7218.803138012248,6265.092195,953.7109428690536,8656.991985869054,3053274.9239999996,2024728.336000001,2802340,2123,16354065.65,7703.281043,13300790.73,3053274.924,3053274.924,3950008.937,13.88364054,11686571,5504.743759,14629662.73,6891.032845,126,150,149,149,130,139,160,187,141,172,185,147,110,161,2123,573,26,34,0,28,19,5,18,85,5,76,5,109,5,0,380,109045533,5823437.56,KOSCIUSKO,152.9137833,0.301,9306818.41,1876.07778,222,157,10,459536.91,1279002.82,686.1536,639.023,109045.533,51.36388742,11576387.81,5452.843997,10679653.79,5030.453977,17385688,8189,5823437,2743,Town,97600,32570,1771548,642541.4094,37629,1438.188848,0,0,0,106.15,2771.753579999999,18378793.986,3053274.9239999996,4962274.376220001,1438.1888478568062,15325519.062000005,-2770162.636,2743.02287329251,-1304.834025435704,4554.107969151671,5967.133676092545,1101.3097686375322,936.4396097316986,2010,968.5603902683014,65.67015706806282,670,886.8298429319372,8290.454655204898,3053274.9239999996,4752171.51291,1438.1888478568062,14547360.309,6852.2658073480925,-2770162.636,-1304.834025435704,5655.417737789203,1905,952.5
3600,LAFAYETTE COUNTY,24632844.172908872,823.8388543805258,0.1609,823.8388545810831,4986644.432,2366065.192908872,18237200,1310640,1476375,248285,3035300,49530,880309.644,45593,830580,1554331.52890887,0,852.9419716938046,6869.701912693805,6016.759941,852.9419714932474,8605.998720493248,4986644.432,2449649.345256608,2802370,2872,22266778.98,7753.056749,17280134.55,4986644.432,4986644.432,5131261.049,5.265027288,14682761,5112.381964,19004670.55,6617.225122,88,209,223,193,212,172,210,218,207,238,233,241,176,211,2872,872,39,46,0,34,41,5,5,158,13,84,5,152,5,5,554,178094444,12444490.33,LAFAYETTE C,545.4862516,0.157,4294321.9,2487.40988,344,186,23,642089.47,1633197.08,462.1048,450.904,178094.444,62.01060028,14018026.12,4880.928314,13873409.5,4830.574339,27449338,9557,12444490,4333,Town,149100,53438,1883710,811507.5967,343697,1736.296808,0.06734972712000001,0,0,143.6,3634.4114400000003,24716428.32525661,4986644.432,6673435.647819284,1736.2968077994428,19729783.89325661,-7457845.898,4333.0398084958215,-2596.7430006963787,3406.3471971066906,5791.320072332731,2082.44122965642,1756.1115935173145,2010,148.88840648268547,394.1479357798165,670,558.3520642201835,8576.895603380526,4986644.432,6650867.926685396,1736.2968077994428,19646199.740908872,6840.598795581083,-7457845.898,-2596.7430006963787,5488.788426763111,1905,952.5
3700,LAMAR COUNTY,83118901.58,311.7124887839627,0.186,295.79337482483515,18456790.856,3203157.530000001,65252600,4328160,5969000,464185,10761345,424180,3641095.08,163131.50000000003,2876550,0,0,643.1714188108226,6639.915093810822,5996.743675,659.0905327699493,8436.02163876995,18456790.856,6772814.310000002,2802400,10276,79915744.05,7776.931106,61622538,18293206.05,18456790.86,18293206.05,18.48210988,57470339,5592.676041,67752615,6593.286785,256,785,759,698,727,684,761,721,775,815,923,849,712,639,10276,3020,334,207,0,81,54,5,46,379,33,424,16,676,5,5,1926,659171102,38313782.71,LAMAR COUNT,555.9971274,0.167,22842073.31,9204.80556,1136,752,43,2338823.16,5947122.84,1911.336,1716.092,659171.102,64.14666232,49295824.14,4797.18024,49459408.95,4813.099353,91650374,8918,38313782,3728,Rural,177100,60830,7523075,3018306.427,905221,1780.187432,0,0,0,513.8000000000001,13089.5908,86688558.36,18456790.856,23405910.757200003,1796.106544959128,68231767.50400001,-19856991.854,3728.472431880109,-1932.3658869209812,3895.9476954945626,5880.108751941999,1676.9911962713618,1579.1605594202172,2010,325.83944057978283,299.7420529801324,670,652.7579470198675,8088.643594783963,18456790.856,22442103.4266,1796.1065449591279,64662110.724,6292.537049824835,-19856991.854000002,-1932.3658869209812,5572.938891765924,1905,952.5
3800,LAUDERDALE COUNTY,49061876.09914736,445.7477030283171,0.2524,445.74770296232873,9353906.352,2634368.9291473553,37528500,1779270,3008312.5,453390,5240972.5,121920,2841658.02,93821.25,1849755,1385249.329147351,0,545.9213477766507,6818.9502517766505,6273.028904,545.9213478426409,8401.675522842641,9353906.352,3226395.170000002,2802430,5910,46427507.17,7855.754175,37073600.82,9353906.352,9353906.352,11018307.1,9.094489642,32009830,5416.21489,40808544.82,6904.999124,79,451,471,407,404,394,421,428,447,428,496,506,427,439,5910,1942,96,111,0,84,43,5,32,185,32,183,5,198,5,5,893,334068084,17790339.4,LAUDERDALE,649.844052,0.185,12958370.16,5234.47296,467,379,42,1350561.68,3226031.14,1491.684,1093.35,334068.084,56.52590254,31454638.47,5322.273852,29790237.72,5040.64936,50287347,8508,17790339,3010,Rural,114600,52855,3790720,1716854.17,890464,1582.725271,0.02905510358000001,0,0,295.5,7508.130199999999,49653902.34,9353906.352,13406553.6318,1582.7252710659898,40299995.988000005,-8436433.047999999,3010.2097123519457,-1427.484441285956,4268.828828828829,6227.302927927928,1633.16722972973,1150.9503152142142,2010,754.0496847857858,458.529351184346,670,493.970648815654,8301.501878028317,9353906.352,13246706.546769787,1582.7252710659898,39707969.74714736,6718.7766069623285,-8436433.047999999,-1427.4844412859559,5901.996058558559,1905,952.5
3420,LAUREL,23261213.827999998,1243.8368558879047,0.4761,688.3159841445422,6061171.2,3373285.5579999983,17221200,826770,1524000,323850,2674620,246380,2459703.996,43053,399097.5,0,217159.33200000008,1109.314932522124,6763.197557522124,5653.882625,1664.8358042654872,8998.142690265488,6061171.2,4515034.706,2802460,2712,19887928.27,7333.306886,15333329.68,4554598.594,6061171.2,4554598.594,185.5597124,15119073,5574.879425,16868883.68,6220.089853,111,227,227,224,220,168,212,203,187,189,202,182,175,148,2712,419,194,39,0,29,32,5,27,87,20,84,5,101,5,5,424,216470400,14655250.7,LAUREL,14.61524145,0.336,8772059.28,2311.04469,217,192,30,603054.54,1369722.14,1291.1832,911.232,216470.4,79.81946903,10807712.48,3985.14472,12314285.09,4540.665592,28015803,10330,14655250,5403,Town,84700,31481,1752686,818523.8375,182120,1679.42426,0,0.12610000000000005,341.9832000000001,135.6,3663.18328,24402962.976,6061171.2,6588800.003520001,2234.945132743363,18341791.776,-8594079.5,5403.853502949853,-3168.9083702064895,3992.4510250569474,6428.337129840546,2100.0774487471526,633.9331533278934,2010,1271.0668466721067,434.65393794749406,670,517.8460620525059,8577.143741887905,6061171.2,6280527.73356,2234.945132743363,17200042.628,6342.198609144542,-8594079.5,-3168.9083702064895,6092.5284738041,1905,952.5
3900,LAWRENCE COUNTY,15221183.058197908,480.0775696732944,0.3284,379.06287065442666,3469638.06,814211.5581979081,10769600,746760,690562.5,215900,1653222.5,21590,1061020.992,26924.000000000004,553402.5,1135423.0661979083,0,403.790768649239,6953.704901649239,6549.914133,504.80546766810767,8999.482059668107,3469638.06,856150.0731971096,2802490,1696,14406971.5,8494.676592,11108654.37,3298317.13,3469638.06,3298317.13,3.939213313,9340471,5507.353184,12215989.37,7202.823921,0,146,128,121,137,110,133,124,106,140,146,158,119,102,1696,581,17,27,5,34,5,5,16,96,5,34,0,66,5,5,294,123915645,7374467.95,LAWRENCE CO,430.5428179,0.257,4744510.8,1567.43825,196,87,20,394790.36,1079159.01,556.9664,435.872,123915.645,73.06346993,8746351.31,5157.046763,8917672.24,5258.061462,17009172,10028,7374467,4348,Rural,94800,41914,1246734,517424.2658,300491,1944.762459,0.08060786687,0,0,84.80000000000001,2218.2299199999998,15263121.57319711,3469638.06,4121042.82476322,2045.777158018868,11793483.51319711,-3904829.89,4348.153272405661,-2302.3761143867923,4114.633663366337,5756.914191419142,1341.546204620462,929.0044530513869,2010,975.9955469486131,517.1962134251291,670,435.30378657487086,8974.754161673294,3469638.06,4109719.4257134353,2045.777158018868,11751544.998197908,6928.977003654427,-3904829.89,-2302.3761143867923,5456.179867986799,1905,952.5
4000,LEAKE COUNTY,22896677.533567447,952.8260147327992,0.3133,952.8260151735576,3731170.044,2412555.4735674486,16078200,910590,1571625,140335,2622550,346710,1511190.0180000002,40195.5,669607.5,1628224.5155674485,0,1000.32929813581,7616.81903713581,6616.489739,1000.3292976950517,9090.424899695052,3731170.044,2532833.786027871,2802520,2532,20484122.06,8090.095602,16752952.02,3731170.044,3731170.044,4982155.295,4.344414922,14271744,5636.549763,18452427.02,7287.688397,0,200,214,182,170,164,183,153,179,221,230,214,146,178,2532,703,273,41,0,84,19,5,24,53,13,104,5,102,0,0,445,133256073,5407327.41,LEAKE COUNT,582.8172598,0.289,10802074.2,2305.08907,239,198,13,585523.89,1380629.13,793.2756,731.748,133256.073,52.62878081,14721256.98,5814.082534,13470271.72,5320.012529,20194126,7975,5407327,2135,Town,83300,37096,2171897,753334.2873,330948,1473.605863,0.07655585077999999,0,0,126.60000000000001,3349.3626799999997,23016955.84602787,3731170.044,6214578.078427525,1473.6058625592418,19285785.80202787,-1676157.366,2135.595343601896,-661.989481042654,4826.437777777778,6149.111111111111,1001.4511111111105,949.6501434053939,2010,955.3498565946061,470.7652916073969,670,481.7347083926031,9042.9216167328,3731170.044,6182102.934063211,1473.6058625592418,19165507.489567447,7569.315754173557,-1676157.366,-661.989481042654,5827.888888888889,1905,952.5
4100,LEE COUNTY,49948267.515,25.447542643503766,0.246,25.447542491987406,10281198.424,160395.8650000021,40024050,2495550,2460625,226695,5182870,158750,2953774.89,100060.12500000001,1528762.5,0,0,376.9276495838485,6644.843440583849,6267.915791,376.92764973536487,8276.002955735365,10281198.424,2375774.980000004,2802550,6303,49787871.65,7899.075306,39506673.23,10281198.42,10281198.42,11727518.91,20.45800627,33279992,5280.024116,43435255.23,6891.203432,0,501,507,496,465,426,464,476,487,499,522,530,428,433,6303,1605,125,84,0,87,36,5,39,227,11,141,5,341,5,5,984,367185658,23825813.85,LEE COUNTY,308.0945384,0.196,12212271.08,5627.86111,655,310,21,1458784.26,3866068.97,1550.538,1235.388,367185.658,58.25569697,33154056.81,5260.043917,31707736.32,5030.578505,58007633,9203,23825813,3780,Rural,121200,49723,3681223,1827354.369,540267,1631.159515,0,0,0,315.15000000000003,7865.8688999999995,52163646.63,10281198.424,14084184.590100002,1631.1595151515153,41882448.206,-13544615.426,3780.075178486435,-2148.91566333492,3733.4918864097363,5546.186612576065,1522.9685598377282,1178.5292388835358,2010,726.4707611164642,336.614953271028,670,615.8850467289719,7924.5228486435035,10281198.424,13486032.229050001,1631.1595151515153,39667069.091,6293.363333491988,-13544615.426,-2148.91566333492,5256.4604462474645,1905,952.5
4225,LEFLORE LEGACY,2798921.9485,1371.9411113333335,0.5622,1371.9411108000004,484922.45536,411582.3334999997,1905000,60960,119062.5,53975,233997.5,0,321297.3,4762.5,4762.5,288678.04850000003,40424.10000000001,1527.029482466668,7868.420015466668,6341.390533,1527.029483000002,9484.828200000002,484922.45536,458108.8450000002,.,300,2387339.615,7957.798717,1902417.16,484922.4552,484922.4552,569206.2132,0.5,1703264,5677.546667,2108171.16,7027.2372,0,0,0,0,0,0,0,89,5,87,0,0,0,0,241,5,0,0,0,0,5,0,5,5,5,5,0,11,0,0,22,17318659.12,772039.69,LEFLORE LEG,0.5,0.473,1012642.76,180.584932,16,15,5,55396.87,56793.29,168.66,141.9,17318.65912,57.72886372,1623248.705,5410.829016,1538964.947,5129.883156,NA,NA,NA,NA,NA,NA,NA,46028,98796.61876,0,1616.408184,0.115,0.21220000000000006,63.66000000000002,15,395.314,2845448.4600000004,484922.45536,768271.0842000002,1616.4081845333335,2360526.0046400004,-287117.2346399999,2573.4656333333332,-957.0574487999996,1278.5555555555557,6858.194444444444,5221.375,585.7738572275584,2010,1319.2261427724416,0,670,952.5,9329.739828333333,484922.45536,755708.926095,1616.4081845333335,2313999.49314,7713.3316438,-287117.2346399999,-957.0574487999997,6499.930555555556,1905,952.5
7612,LELAND,6647220.751933739,1407.1347566196264,0.5896,694.6825273023269,1794749.6030221095,984994.3289337382,4445000,259080,238125,53975,551180,0,786231.6000000001,11112.5,236220,510974.45193373907,106502.20000000003,716.2995643932882,6953.718678393288,6237.419114,1436.7471361962844,9525.642025196285,1800346.342762098,1005722.994637399,2802610,700,5662226.423,8088.894889,4366193.38,1296033.043,1821726.508,1296033.043,3.672849704,3691126,5273.037143,4800122.38,6857.317686,42,43,40,50,54,44,57,55,53,66,54,43,45,29,700,248,0,5,0,5,5,0,15,36,5,5,0,27,0,0,90,65061661,3894638.12,LELAND,190.5877061,0.305,5355699.91,631.15,68,30,5,152867.31,437800.07,412.72,213.5,65061.661,92.94523,2978395.872,4254.851246,3504089.337,5005.841911,7670164,10957,3894638,5563,Town,72000,38088,403540,196738.4716,139560,1851.475775,0.08327150296,0.23960000000000004,167.72000000000003,35,966.3380000000001,6667949.417637399,1821726.508,1800346.342762098,2571.923346802997,4867603.074875302,-2094291.7772379024,5563.768742857143,-2991.8453960541456,3917.864077669903,5646.21359223301,1433.3980582524273,476.6875159914712,2010,1428.3124840085288,562.741935483871,670,389.758064516129,9496.029645619627,1821726.508,1794749.6030221095,2563.9280043172994,4852471.148911629,6932.101641302327,-2099888.5169778904,-2999.840738539843,5351.26213592233,1905,952.5
4300,LINCOLN COUNTY,23574621.0441518,573.2114605659399,0.2343,573.2114609272994,3318204.652,1602126.0341518,17748250,1173480,984250,161925,2319655,15240,1247524.4925000002,44370.625,952500,1247080.926651802,0,579.2042396681163,7253.368947668117,6674.164708,579.2042393067559,8440.562025306755,3318204.652,1618875.8507323824,2802640,2795,21972495.01,7861.357786,18654290.36,3318204.652,3318204.652,5552462.887,6.414606714,16291711,5828.876923,20564677.36,7357.666318,0,218,247,188,207,207,218,221,227,219,240,237,176,171,2795,1000,12,22,0,19,12,5,27,122,5,58,0,167,5,5,437,118507309,6118841.94,LINCOLN COU,435.7242969,0.204,4856062.13,2580.22472,308,124,15,649101.73,1383288.63,654.8685,570.18,118507.309,42.39975277,17246472.71,6170.473241,15012214.47,5371.096412,22740741,8136,6118841,2189,Rural,95000,50288,1605913,815307.9486,325768,1187.193078,0.055853932860000004,0,0,139.75,3516.1480500000007,23591370.860732384,3318204.652,6369670.132397744,1187.1930776386405,20273166.208732385,-2800637.2880000006,2189.2099964221825,-1002.0169187835422,3592.646532438479,5475.413870246085,1596.738255033557,1244.9949090542605,2010,660.0050909457398,325.768,670,626.732,8434.56924656594,3318204.652,6365147.681920987,1187.1930776386403,20256416.392151803,7247.3761689273,-2800637.2880000006,-1002.0169187835422,5189.384787472036,1905.0000000000002,952.5
2422,LONG BEACH,23629750.429,116.18932253806815,0.2292,116.18932270775076,4251399.544,340318.5290000029,18599150,1059180,1754187.5,205105,3018472.5,60960,1278877.554,46497.87500000001,625792.5,0,0,485.7120912294304,6985.55243222943,6499.840341,485.71209105974685,8437.037425059747,4251399.544,1422650.7180000022,2802670,2929,23289431.9,7951.325334,19038032.36,4251399.544,4251399.544,5665847.497,180.4985717,17060468,5824.673267,20984620.36,7164.43167,37,194,226,211,178,214,242,216,199,245,269,237,208,205,2929,657,48,60,0,74,30,5,16,95,14,105,5,109,0,5,511,151835698,10147927.49,LONG BEACH,16.22727522,0.171,10563525.94,2663.46667,278,221,19,668969.81,1432179.55,671.3268,500.859,151835.698,51.83874974,16733220.82,5712.946677,15318772.86,5230.035119,27084810,9247,10147927,3464,Suburb,151300,53491,2371597,852141.6466,222298,1451.484993,0,0,0,146.45000000000002,3721.2205400000007,24712082.618,4251399.544,6672262.306860001,1451.4849928303174,20460683.074,-5896527.946,3464.6389518607034,-2013.153959030386,4578.372586872587,6148.349420849421,1248.7944015444018,1269.3395326985305,2010,635.6604673014692,338.3531202435312,670,614.1468797564688,8067.514656538068,4251399.544,6380032.6158300005,1451.4849928303174,19378350.885,6616.029663707751,-5896527.946,-2013.153959030386,5827.166988416989,1904.9999999999998,952.5
