dist_id,district,model_2_diff_total,model_2_diff_pp,ell_funding,conc_pov_funding,sparsity_funding,model_2_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gr_9_12_enroll,gifted_enroll,conc_pov_weight_adj,conc_pov_adm,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,gr_9_12_funding,model_2_total_funding,model_2_pp_funding,model_2_local_mills_total,model_2_local_pct_total,model_2_local_share_total,model_2_local_share_pp,model_2_state_share,model_2_local_diff_total,current_local_pp,model_2_local_diff_pp,model_2_state_diff_total,model_2_state_diff_pp,sped_pp_funding,sped_model_2_pp,sped_pp_diff,at_risk_pp_funding,ed_model_2_pp,ed_pp_diff,cte_pp_funding,cte_model_2_pp,cte_pp_diff
1821,PETAL,1629952.7200000025,371.1185610200364,195750,0,0,6086.325072859746,2803530,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,4392,46.874878406649714,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,57,343,364,314,306,322,321,303,355,383,385,322,293,264,0.1966,1169,135,131,0,41,53,5,14,232,21,162,5,229,5,5,898,227593990,13747527.52,PETAL,93.69624304725548,0.16,8976629.82,3949.07303,502,370,31,863.4671999999999,702.72,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,4651.6083674863385,38848714,8845,13747527,3130,Suburb,150300,55825,3319103,1246494.8367686,532536,1450.9635063752276,0,1264,219.60000000000002,0,0,25473600,1746960,2682500,305660,4735120,1252027.44,63684.00000000001,1017030,366560,33103771.44,7537.2885792349725,6372631.72,8938018.288800001,6372631.72,1450.9635063752276,26731139.720000003,-7374895.8,3130.1292167577412,-1679.1657103825137,-1254975.2799999975,-285.74118397085476,3675.640088593577,5243.765227021041,1568.1251384274642,1443.5925727909525,1450,6.407427209047455,455.5483319076133,870,414.4516680923867
5020,PHILADELPHIA,812182.602,979.7136332931241,15950,76017.64199999996,0,6049.973085645356,2803600,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,829,130.92389752429267,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,42,75,50,73,51,57,52,56,58,77,71,62,46,59,0.5054,61,11,20,0,20,5,5,5,22,5,50,0,67,5,0,195,61447733,3480176.95,PHILADELPHI,6.33192270987946,0.324,2932252.84,715.505196,109,85,10,418.9766,268.596,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,4470.209155609167,8033318,9690,3480176,4198,Town,90100,31753,797542,241464.6573752,0,1653.3650301568157,0,238,41.45,0.10539999999999994,87.37659999999995,4808200,379320,616250,98600,1094170,607516.0700000001,12020.5,53070,69020,6735964.212,8125.409182147166,1720536.524,1818710.3372400003,1720536.524,2075.4360965018095,5015427.688,-1759640.4260000002,4198.042159227985,-2122.606062726176,-61015.31199999992,-73.60110012062705,3909.5196078431372,5363.578431372549,1454.0588235294117,576.3201509945901,1450,873.6798490054099,0,870,870
5520,PICAYUNE,3404362.8850000016,992.2363407169923,168200,0,0,5956.656622850482,2803630,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,3431,18.140619276500654,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,264,249,271,232,254,219,210,241,230,270,278,268,217,157,0.3619,1093,116,46,0,56,16,5,34,146,13,76,5,102,5,5,500,189385894,11216053.57,PICAYUNE,189.1335652716396,0.257,14487290.68,2755.9,304,182,23,1241.6789,881.767,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,4072.516170212766,28383761,8272,11216053,3269,Town,118900,40645,2053953,969073.62338208,418962,1506.2731040512972,0,920,171.55,0,0,19899800,1057920,1319500,226780,2604200,1800434.4050000003,49749.5,950910,266800,25740093.905,7502.213321189158,5302805.032,6949825.354350001,5302805.032,1545.5566983386766,20437288.873000003,-5913248.538000001,3269.0333925969107,-1723.4766942582341,1296462.8730000034,377.8673485864183,4035.271119842829,5116.306483300589,1081.03536345776,780.4542892547179,1450,669.5457107452821,383.31381518755717,870,486.68618481244283
5820,PONTOTOC CITY,1828938.8999999985,794.4999565595126,361050,0,0,6736.319678540399,2803690,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,2302,22.966341525852023,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,35,199,200,168,169,137,178,170,152,213,198,170,146,127,0.233,681,249,38,0,38,5,5,16,178,5,109,5,130,5,5,527,87056850,5004069.66,PONTOTOC CI,100.2336396246985,0.207,6264580.39,2056.68333,346,178,15,536.366,476.5139999999999,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,4836.048948740226,18682138,8115,5004069,2173,Town,117400,45621,1753237,671774.403562,107904,1058.9017376194615,0,641,115.10000000000001,0,0,13351600,1204080,1290500,147900,2642480,777730.7,33379,592470,185890,17944599.7,7795.22141615986,2437591.8000000003,4845041.919,2437591.8000000003,1058.9017376194615,15507007.899999999,-2566477.86,2173.792206776716,-1114.8904691572543,256891.8999999985,111.59509122502095,3252.7588126159553,4902.560296846011,1649.8014842300554,1252.4552331094812,1450,197.54476689051876,158.44933920704847,870,711.5506607929515
5800,PONTOTOC COUNTY,823917.1119999997,237.71411194460507,313200,0,0,6341.908572417772,2803660,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,3466,8.719246463019335,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0,301,295,279,258,251,272,249,266,264,271,255,213,231,0.1934,1030,216,50,0,22,19,5,26,184,16,49,5,174,5,5,552,118922581,7625327.65,PONTOTOC CO,397.5114150861816,0.212,9778673.22,3107.49162,380,154,26,670.3244,734.792,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,4968.205819388343,28782465,8304,7625327,2200,Rural,100600,44126,2551894,1014969.6301316,522068,960.7132914021928,0,970,173.3,0,0,20102800,1322400,1116500,256360,2695260,971970.38,50257,896100,281300,25310887.38,7302.621863819965,3329832.268,6833939.5926,3329832.268,960.7132914021928,21981055.112,-4295495.382,2200.036829197923,-1239.3235377957303,-1607713.8880000003,-463.8528240046171,4556.953571428571,4812.964285714285,256.01071428571413,1514.1469266695349,1450,-64.14692666953488,506.8621359223301,870,363.1378640776699
5530,POPLARVILLE,347572.04307352006,182.07021638214792,18850,0,121364.80807351864,5651.371883223425,2803720,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,1909,3.903878108474209,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,17,155,163,128,140,144,140,156,134,154,153,161,123,113,0.2341,398,13,27,0,20,25,5,5,59,5,70,0,75,0,5,295,114175246,6485300.35,POPLARVILLE,489.000923429475,0.2,5764252.08,1642.64045,154,132,10,446.8969,381.8,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,4469.118507071766,16967600,8888,6485300,3397,Rural,124400,46111,1222569,534963.52529664,242338,1652.9616396018855,0.010961218915257911,550,95.45,0,0,11072200,535920,957000,98600,1591520,648000.505,27680.5,346260,159500,13985375.81307352,7326.021903129135,3196906.888,3776051.4695298504,3196906.888,1674.6500199057098,10788468.92507352,-3288393.462,3397.2238606600313,-1722.5738407543215,-898582.0749264807,-470.7082634502258,4130.300675675676,5376.756756756757,1246.4560810810808,1197.0625110548763,1450,252.93748894512373,608.8894472361809,870,261.1105527638191
5900,PRENTISS COUNTY,737956.1279999986,323.9491343283571,7250,0,0,6642.196719929762,2803750,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,2278,6.109987156360961,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,88,172,187,160,146,147,192,177,178,172,198,172,118,157,0.2092,809,5,38,0,30,17,0,17,211,5,101,5,162,0,5,581,89113764,5215941.45,PRENTISS CO,372.83220761412383,0.191,8944435.26,2029.40546,403,178,10,476.5576,435.098,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,5142.423472344161,19608909,8607,5215941,2289,Rural,90000,41292,2125564,668851.19364656,501635,1095.3403827919228,0,645,113.9,0,0,13212400,1402440,1290500,98600,2791540,691008.52,33031,703830,187050,17626109.52,7737.537102721685,2495185.392,4759049.570400001,2495185.392,1095.3403827919228,15130924.127999999,-2720756.058,2289.7021290605794,-1194.3617462686566,-916254.8720000014,-402.2189956101847,3596.5549915397633,4723.417935702199,1126.8629441624362,1403.5054600882663,1450,46.49453991173368,620.0679851668726,870,249.93201483312737
6000,QUITMAN COUNTY,220593.30173940212,258.9123259852131,0,35950.13999999999,143112.10173940196,5833.593771678125,2803810,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,852,2.1039318896834636,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,28,75,62,74,63,52,74,62,62,64,53,65,46,47,0.4485,392,0,14,0,5,5,0,5,35,5,25,5,40,0,0,143,77936585,3629841.24,QUITMAN COU,404.9560749460304,0.439,6196847.93,790.722222,80,54,5,382.122,374.028,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,4837.185633802817,8693461,10203,3629841,4260,Town,50900,25283,647440,262512.48480064,196657,1789.0960563380283,0.028960681103165364,211,42.6,0.04849999999999999,41.32199999999999,4941600,278400,391500,49300,719200,554076.9,12354,341040,61190,6808523.141739402,7991.224344764556,2182224.3800000004,1838301.2482696387,1838301.2482696387,2157.6305730864306,4970221.893469763,-1791539.9917303615,4260.377042253522,-2102.746469167091,-675370.106530237,-792.6879184627196,4657.841726618705,5174.10071942446,516.258992805755,686.9860536703985,1450,763.0139463296015,501.67602040816325,870,368.32397959183675
1212,QUITMAN SEP,1407009.2071377076,883.2449511222267,7250,36310.842000000004,174028.82513770572,5893.964706301135,2803780,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,1593,3.1164488480019727,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,60,124,158,117,95,104,101,105,100,115,147,128,106,94,0.4262,456,5,16,0,13,5,5,31,30,5,99,5,98,5,5,306,121991445,7013617.08,QUITMAN SEP,511.1587186875566,0.349,4387493.74,1352.98889,141,161,15,678.9366,555.957,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,4475.999353421218,15774232,9902,7013617,4402,Rural,76500,37364,1180662,466266.30219812,202630,1655.5066101694918,0.018835511519980273,475,79.65,0.0262,41.7366,9239400,490680,1167250,147900,1805830,984458.07,23098.5,396720,137750,12804846.237137707,8038.196005736163,3415760.46,3457308.4840271813,3415760.46,2144.231299435028,9389085.777137708,-3597856.62,4402.772806026365,-2258.541506591337,-378403.2228622921,-237.54125728957388,3724.485804416404,5696.624605678234,1972.13880126183,686.7597095194456,1450,763.2402904805544,444.3640350877193,870,425.6359649122807
6100,RANKIN COUNTY,9215499.480000004,492.2809551282053,584350,0,0,5208.700726282052,2803830,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,18720,24.966375597661873,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,320,1259,1385,1323,1359,1300,1396,1428,1448,1515,1623,1471,1369,1266,0.1383,6512,403,249,5,273,99,28,123,812,56,279,5,835,5,5,2769,1665040971,92575401.94,RANKIN COUN,749.8084744728885,0.121,31538902.57,17365.8096,1920,783,71,2588.976,2265.12,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,4155.686286324786,188157678,10051,92575401,4945,Rural,169700,70439,9818362,5436752.45771212,1682297,1537.034653846154,0,5729,936,0,0,108576000,6681600,5676750,700060,13058410,3754015.2,271440,5665440,1661410,133571065.2,7135.206474358974,46621147.18799999,36064187.604,36064187.604,1926.5057480769233,97506877.596,-56511214.335999995,4945.267197649572,-3018.761449572649,-9060858.404,-484.020213888889,3539.4239365537132,4707.429704397981,1168.0057678442681,2099.962478490384,1450,-649.962478490384,258.3379914004914,870,611.6620085995087
5620,RICHTON,187356.9105448071,313.8306709293256,0,0,5658.691544807795,6082.066851833848,2803870,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,597,4.836576805151973,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0,52,36,39,42,35,45,44,45,54,59,50,49,40,0.2211,210,0,5,0,5,5,5,5,23,0,15,0,36,0,0,99,26925232,1383928.29,RICHTON,123.43440909778778,0.28,2450604.37,535.511111,64,35,0,131.9967,167.16000000000005,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,4694.769396984925,4827565,8086,1383928,2318,Rural,89800,31393,344990,166920.11940296,0,1262.8249514237857,0.0016342319484802736,198,29.85,0,0,3462600,222720,253750,0,476470,191395.215,8656.5,182700,57420,4384900.406544807,7344.891803257634,753906.496,1183923.109767098,753906.496,1262.8249514237857,3630993.910544807,-630021.794,2318.13783919598,-1055.3128877721945,-208427.0894551929,-349.12410294002166,3484.747474747475,4812.828282828283,1328.0808080808079,1264.5779735626725,1450,185.42202643732753,0,870,870
7012,S. TIPPAH,978712.1769999973,393.8479585513069,207350,0,0,6571.11958832998,2804110,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,2485,9.460592294713305,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,58,205,181,173,160,180,169,175,204,199,200,169,206,160,0.1761,660,143,58,0,49,22,5,29,82,5,83,5,248,0,5,583,93966166,5824874.33,S. TIPPAH,262.6685436374474,0.28300000000000003,7482767.52,2281.03438,379,202,10,437.6085,703.2550000000001,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,5027.683319919517,21175394,8521,5824874,2344,Town,88800,41241,2653744,740471.62666052,350476,1058.7737014084507,0,735,124.25,0,0,14413000,1318920,1464500,98600,2882020,634532.325,36032.5,574200,213150,18960284.825,7629.89328973843,2631052.648,5119276.90275,2631052.648,1058.7737014084507,16329232.177,-3193821.682,2344.013814889336,-1285.2401134808854,-785552.8230000008,-316.1178362173041,4490.260575296108,4876.514382402707,386.2538071065992,1692.086937663505,1450,-242.08693766350507,531.0242424242424,870,338.9757575757576
6200,SCOTT COUNTY,2197456.2470000014,550.8789789420907,553900,0,0,6601.277575081474,2803900,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,3989,7.679758571859533,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,99,304,340,301,256,240,282,314,308,318,311,291,254,254,0.2263,875,382,56,0,40,11,5,120,157,5,89,0,223,5,5,723,123366956,6490353.79,SCOTT COUNT,519.4173700481481,0.271,15308976.04,3555.0271,420,281,15,902.7107,1081.019,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,4924.42133617448,30625393,7677,6490353,1627,Rural,71400,36305,2813807,1132778.74890376,437383,865.9500546502883,0,1110,199.45000000000002,0,0,23136200,1461600,2037250,147900,3646750,1308930.515,57840.50000000001,761250,321900,29786771.015,7467.227629731762,3454274.768,8042428.1740500005,3454274.768,865.9500546502883,26332496.247,-3036079.022,1627.0628703935824,-761.1128157432942,-576430.7529999986,-144.50507721233316,3929.8980446927376,5093.22625698324,1163.3282122905025,1254.8635447699469,1450,195.13645523005312,499.8662857142857,870,370.1337142857143
6920,SENATOBIA,957670.120000001,574.8320048019214,34800,0,0,5864.939590636255,2803930,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,1666,37.70151820945039,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,61,124,140,145,113,113,129,141,129,120,116,121,109,91,0.2839,388,24,18,0,41,13,5,5,105,5,56,5,101,0,5,359,99947674,6807959.98,SENATOBIA,44.18920189750859,0.202,6195274.78,1466.96648,247,102,10,472.9774,336.532,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,4360.235228091236,15733072,9443,6807959,4086,Town,141400,56982,1326033,482636.63574172,65615,1612.689741896759,0,437,83.30000000000001,0,0,9662800,859560,739500,98600,1697660,685817.23,24157.000000000004,337560,126730,12569524.23,7544.732430972389,2798534.872,3393771.5421,2798534.872,1679.7928403361345,9770989.358000001,-4009425.1080000005,4086.410552220889,-2406.6177118847545,-179903.64199999906,-107.98537935174045,3693.685236768802,4728.857938718663,1035.1727019498608,1020.4221929879102,1450,429.5778070120898,169.11082474226805,870,700.889175257732
6400,SIMPSON COUNTY,343900.4200000018,114.32859707446733,72500,0,0,5683.730045478723,2803990,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,3008,5.106230491739975,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0,229,249,205,225,215,217,238,226,278,247,255,211,211,0.3251,1205,50,46,0,41,23,5,31,141,12,132,5,149,5,5,592,256827504,11132884.07,SIMPSON COU,589.0842579209557,0.292,10928964.51,2737.25007,331,242,22,977.9008,878.3359999999999,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,4799.206868351063,28869718,9597,11132884,3701,Rural,87900,43850,2455121,919669.9437426,573531,1775.0491156914895,0,924,150.4,0,0,17446400,1151880,1754500,216920,3123300,1417956.16,43616,1048350,267960,23420082.16,7785.931569148936,7191170.112,6323422.183200001,6323422.183200001,2102.201523670213,17096659.9768,-4809461.8867999995,3701.0917785904257,-1598.8902549202126,-2678702.0232000016,-890.5259385638301,4126.253781512605,5249.243697478992,1122.9899159663864,940.4532072604911,1450,509.5467927395089,475.9593360995851,870,394.0406639004149
6500,SMITH COUNTY,605763.1668794863,247.958725697702,7250,0,164350.0568794882,5378.396227949032,2804020,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,2443,3.840105742801472,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0,201,210,161,189,167,187,204,194,214,195,189,149,142,0.2268,622,5,34,0,5,31,5,20,38,17,63,0,93,0,5,309,163455234,6370545.35,SMITH COUNT,636.180398047518,0.239,5750282.46,2303.78212,136,153,22,554.0724,583.877,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,4381.473446582071,19521959,7990,6370545,2607,Rural,102600,43105,1660431,723516.8301424,293265,1620.5449733933688,0.011598942571985278,675,122.15,0,0,14169400,473280,1109250,216920,1799450,803404.98,35423.5,541140,195750,17716168.536879487,7251.8086520178,4576746.552,4783365.504957462,4576746.552,1873.412424068768,13139421.984879486,-1793798.7979999995,2607.673086369218,-734.2606623004499,-1523509.0151205137,-623.6221920264079,5339.006430868168,5786.012861736334,447.0064308681667,1305.8164061996229,1450,144.18359380037714,471.4871382636656,870,398.5128617363344
6312,SOUTH DELTA,49748.62257650867,82.36526916640469,0,132105.67199999996,148494.23057650836,6056.237146491476,2803960,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,604,0.7611831874712158,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,20,38,42,37,34,41,54,65,40,45,44,55,34,33,0.6514,147,0,5,0,5,5,0,14,28,5,5,0,28,0,0,87,79472422,2496558.9,SOUTH DELTA,793.5014986426513,0.499,3274558.38,543.522222,61,29,5,393.4456,301.396,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,5138.426490066225,6309813,10446,2496558,4133,Rural,65100,28660,263819,180659.9220398,169803,1900.5139072847685,0.04238816812528784,166,30.200000000000003,0.25139999999999996,151.84559999999996,3503200,212280,210250,49300,471830,570496.12,8758,127890,48140,5010914.022576509,8296.215269166405,2225227.816,1352946.7860956576,1352946.7860956576,2239.9781226749296,3657967.2364808517,-1143612.1139043423,4133.375662251656,-1893.397539576726,-593552.7635191483,-982.7032508595175,2777.0421052631577,4966.631578947368,2189.5894736842106,459.17382743586404,1450,990.826172564136,1155.1224489795918,870,-285.1224489795918
5412,SOUTH PANOLA,3844687.466000002,891.418378390912,73950,0,0,6188.7054175747735,2804050,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,4313,11.152024290459767,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,162,372,373,315,316,269,307,334,296,360,301,308,294,271,0.3266,1311,51,60,0,74,12,5,61,226,5,125,5,153,5,5,731,201817123,13181107.33,SOUTH PANOL,386.745929498167,0.327,12557599.67,3535.91111,453,268,15,1408.6258,1410.351,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,4311.463612334802,36028306,8353,13181107,3056,Town,87500,40911,2421020,1245325.91081956,576931,1310.1969496869929,0,1174,215.65,0,0,25015400,1576440,1943000,147900,3667340,2042507.4100000001,62538.5,1140570,340460,32342765.91,7498.902367261767,5650879.444,8732546.7957,5650879.444,1310.1969496869929,26691886.466,-7530227.886,3056.1343218177603,-1745.9373721307675,1218814.4659999982,282.5908801298392,3289.429347826087,4982.798913043478,1693.369565217391,884.071490682309,1450,565.928509317691,440.06941266209003,870,429.93058733790997
5712,SOUTH PIKE,1374391.3319999985,882.7176184971086,0,62717.51699999994,0,5712.689377007065,2804080,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,1557,6.508362141886874,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,32,102,116,105,135,101,107,128,122,126,112,133,95,99,0.4463,602,0,25,0,20,5,5,25,76,5,27,0,46,5,0,231,110835209,5294228.08,SOUTH PIKE,239.23069522812415,0.332,5536574.28,1417,142,87,10,694.8891,516.924,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,4268.434245343609,13459788,8644,5294228,3400,Rural,81300,33446,989675,470358.4380626,301940,1578.7359537572256,0,439,77.85000000000001,0.04629999999999995,72.08909999999993,9030600,494160,630750,98600,1223510,1007589.195,22576.500000000004,523740,127310,11998043.212,7705.872326268464,3103385.852,3239471.66724,3103385.852,1993.1829492614002,8894657.36,-2190842.228,3400.274938985228,-1407.0919897238277,-209386.6400000006,-134.48082209377026,4140.899581589958,5119.28870292887,978.3891213389124,676.8827400841371,1450,773.1172599158629,501.5614617940199,870,368.4385382059801
5321,STARKVILLE OKTIBBEHA,4782549.510000002,977.2271168778097,149350,0,0,5466.845331691868,2800189,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,4894,10.681477055165503,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,128,408,418,362,345,295,321,374,363,357,379,402,293,362,0.3467,1677,103,60,0,107,26,5,37,166,5,149,5,177,0,5,739,471472708,31135336.19,STARKVILLE,458.17633410851994,0.235,15583249.46,4364.64804,450,282,10,1696.7498,1150.09,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,4073.5327543931344,55629576,11366,31135336,6361,Town,162900,40453,2923798,1433001.17863928,633622,1506.6491009399265,0,1436,244.70000000000002,0,0,28385200,1566000,2044500,98600,3709100,2460287.21,70963,1458990,416440,36650330.21,7488.829221495709,13201235.824,9895589.1567,9895589.1567,2021.9838898038415,26754741.0533,-21239747.0333,6361.940373927258,-4339.956484123417,-554668.9466999993,-113.33652364119371,3940.4285714285716,4998.787061994609,1058.3584905660373,844.5565625758611,1450,605.4434374241389,377.8306499701849,870,492.1693500298151
6600,STONE COUNTY,817002.8579999991,324.4649952343134,29000,0,0,5860.852207307386,2804170,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,2518,5.653046900359136,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0,205,233,202,180,186,181,209,186,193,201,190,153,169,0.2857,900,20,32,0,24,15,5,17,60,5,55,5,113,5,5,327,132638729,7227078.97,STONE COUNT,445.4235113174158,0.231,10053634.51,2200.52222,197,129,15,719.3926,581.658,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,4506.067347100874,21167701,8406,7227078,2870,Town,112800,45483,1228939,704807.74965788,293713,1474.9342382843524,0,713,125.9,0,0,14604400,685560,935250,147900,1768710,1043119.27,36511,783000,206770,18471510.27,7335.78644559174,3713884.4119999995,4987307.7729,3713884.4119999995,1474.9342382843524,14757625.858,-3513194.558,2870.1663899920572,-1395.2321517077048,-785220.1420000009,-311.8427887212074,3603.926686217009,5186.83284457478,1582.9061583577713,979.7261601771828,1450,470.2738398228172,326.34777777777776,870,543.6522222222222
6711,SUNFLOWER CONS,3299910.1666989885,1126.633720279614,0,428612.286,136193.99069899463,6019.622547865822,2800187,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,2929,4.198302405793465,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,89,190,216,199,160,178,200,211,207,239,250,283,239,207,0.5682,1090,0,40,0,34,26,5,23,81,5,131,5,68,5,5,420,216486648,12419498.79,SUNFLOWER C,697.6629401345922,0.605,12902524.02,2679.71508,183,230,15,1664.2578,1772.0449999999998,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,4355.611669511779,28094129,9591,12419498,4240,Town,78400,30838,1931441,894237.301444,315043,1610.9796585865483,0.008016975942065354,979,146.45000000000002,0.16820000000000002,492.65780000000007,16988200,636840,1667500,147900,2452240,2413173.81,42470.50000000001,948300,283910,23693100.58669899,8089.143252543186,6061626.143999999,6397137.1584087275,6061626.143999999,2069.520704677364,17631474.442698993,-6357872.646,4240.183950153636,-2170.663245476272,155328.4426989928,53.031219767494804,4512.7126168224295,5729.532710280374,1216.8200934579445,537.3189787327419,1450,912.6810212672581,289.0302752293578,870,580.9697247706422
6900,TATE COUNTY,603553.6679999996,299.67908043694115,107300,0,0,5928.702417080437,2804230,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,2014,5.586396339477319,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0,160,169,152,135,135,157,161,171,164,170,162,164,98,0.302,734,74,34,0,24,13,5,5,111,5,73,5,81,0,5,357,121396319,5934089.81,TATE COUNTY,360.5186380650601,0.198,7219167.87,1776.33056,216,135,10,608.228,398.772,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,4581.463689175769,17270942,8575,5934089,2946,Rural,105500,48404,1200972,595183.79765752,362274,1687.7343257199602,0,594,100.7,0,0,11681200,751680,978750,98600,1829030,881930.6,29203,638580,172260,15339503.6,7616.436742800397,3399096.932,4141665.972,3399096.932,1687.7343257199602,11940406.668,-2534992.8779999996,2946.4199652432967,-1258.6856395233365,-699412.3320000004,-347.2752393247265,3326.792243767313,5066.565096952909,1739.772853185596,978.5537621706335,1450,471.4462378293665,493.56130790190736,870,376.43869209809264
